"","SYMBOL","ENTREZID","R"
"787","WFIKKN2","124857",-0.283165424069556
"788","WFIKKN1","117166",-0.114307673811473
"789","WFDC9","259240",0.0287170455545145
"790","WFDC8","90199",0.245030089677793
"791","WFDC6","140870",-0.447852107236923
"792","WFDC5","149708",-0.0369603561160163
"793","WFDC3","140686",0.0143016789950252
"794","WFDC2","10406",-0.187922344604272
"795","WFDC13","164237",0.0642782507872714
"796","WFDC12","128488",-0.276732185392696
"797","WFDC11","259239",-0.209095776429769
"798","WFDC10B","280664",0.184844098958616
"799","WFDC10A","140832",-0.336361245465541
"800","WFDC1","58189",-0.185430150919065
"801","WEE1","7465",0.214415644356635
"802","WDTC1","23038",0.014474349737133
"803","WDSUB1","151525",0.322596521978348
"806","WDR81","124997",0.159275095765144
"810","WDR77","79084",0.11231239910563
"811","WDR75","84128",0.232018967172738
"812","WDR74","54663",-0.297237350847729
"813","WDR73","84942",0.327185231739067
"814","WDR72","256764",-0.0401842154024557
"816","WDR70","55100",0.621238156639231
"817","WDR7","23335",0.0324865565309745
"823","WDR64","128025",0.130625409473141
"825","WDR62","284403",0.0980835513694943
"828","WDR6","11180",0.280583996751706
"829","WDR5B","54554",0.123152931189486
"830","WDR59","79726",0.346434315778784
"833","WDR55","54853",0.118624927379199
"834","WDR54","84058",0.4405431322164
"835","WDR53","348793",0.325658016825493
"840","WDR5","11091",0.332594596423979
"841","WDR49","151790",0.183233653067405
"842","WDR48","57599",-0.0198592998419429
"843","WDR47","22911",-0.215006806259041
"844","WDR46","9277",0.43563939872835
"846","WDR45","11152",-0.35603919233998
"847","WDR44","54521",-0.289057246091728
"849","WDR41","55255",0.147332032954561
"852","WDR4","10785",0.537515488424647
"853","WDR37","22884",0.301395577035918
"854","WDR36","134430",0.323179890116903
"855","WDR35","57539",-0.0309925225927848
"857","WDR33","55339",0.487017457294419
"858","WDR31","114987",0.346510468353253
"859","WDR3","10885",-0.50950121311448
"860","WDR27","253769",-0.0121297078313853
"861","WDR26","80232",-0.222468046774514
"862","WDR25","79446",0.168736022947864
"863","WDR24","84219",0.262189850166045
"868","WDR20","91833",0.132934087767257
"869","WDR19","57728",0.366464117235504
"870","WDR18","57418",0.195755217364546
"871","WDR17","116966",-0.12721173770282
"873","WDR13","64743",-0.212249900223361
"874","WDR12","55759",0.331670620462451
"875","WDR1","9948",0.244411628127673
"876","WDHD1","11169",-0.230301128115712
"877","WDFY3","23001",-0.00201138432337739
"878","WDFY2","115825",0.179214498320639
"879","WDFY1","57590",0.00320066612059302
"882","WBSCR23","107986810",0.114189783995538
"890","WBP4","11193",0.0333824357417436
"891","WBP2","23558",-0.0743852071488662
"892","WBP11","51729",0.292742088155613
"893","WBP1","23559",-0.326315614225066
"895","WASL","8976",0.352237056880464
"896","WASF3","10810",-0.0503768773495498
"897","WASF2","10163",-0.331491257269944
"898","WASF1","8936",-0.242614851850134
"899","WAS","7454",0.190926415288819
"900","WARS2","10352",-0.0347502723083296
"902","WAC","51322",-0.460496204830913
"903","VWF","7450",-0.0882618327378128
"904","VWCE","220001",-0.354254233065455
"905","VWA2","340706",-0.180572100115073
"906","VWA1","64856",-0.124295032348707
"907","VTN","7448",-0.123975719418421
"908","VTI1B","10490",-0.516958200034444
"909","VTCN1","79679",-0.0104099705249995
"910","VSX1","30813",-0.117905209563469
"911","VSNL1","7447",0.149870566883587
"913","VSIG8","391123",-0.110307815126823
"914","VSIG4","11326",0.0218318953746119
"915","VSIG2","23584",-0.137147069870204
"916","VSIG1","340547",-0.0207422282391229
"917","VRK3","51231",0.0124350755608383
"918","VRK2","7444",0.00754935565979747
"919","VRK1","7443",0.00215893111160109
"920","VPS8","23355",0.014947688646781
"921","VPS72","6944",0.149969297668401
"922","VPS54","51542",0.412332561963105
"923","VPS53","55275",0.145392718276006
"924","VPS52","6293",0.243767371873938
"925","VPS4B","9525",0.149815746570808
"926","VPS4A","27183",-0.435723930463096
"928","VPS41","27072",0.251738211291826
"929","VPS39","23339",0.293353464407895
"930","VPS37D","155382",0.22373541711405
"931","VPS37C","55048",-0.161285751644009
"932","VPS37B","79720",-0.0705963108369031
"933","VPS37A","137492",-0.307663875786931
"934","VPS36","51028",-0.0116575491285895
"935","VPS35","55737",0.339461932208431
"936","VPS33B","26276",0.414324349563367
"937","VPS33A","65082",0.0123394211914434
"938","VPS29","51699",0.108454334210198
"939","VPS28","51160",-0.0875954065421859
"940","VPS26B","112936",0.225517466029823
"941","VPS26A","9559",0.0338089612095392
"943","VPS25","84313",0.315495706507509
"945","VPS18","57617",0.0731300747379214
"946","VPS16","64601",0.133104300191474
"947","VPS13D","55187",0.223371723137189
"948","VPS13C","54832",0.0128035344222214
"949","VPS13B","157680",-0.390059715420274
"950","VPS13A","23230",-0.0502573539994478
"951","VPS11","55823",-0.28243388957308
"952","VPREB3","29802",0.166660800771262
"953","VPREB1","7441",0.34275671304421
"956","VNN2","8875",-0.0572139156238551
"957","VNN1","8876",-0.00840034845956343
"958","VN1R5","317705",-0.43337839673896
"959","VN1R4","317703",-0.062529247360036
"960","VN1R2","317701",-0.0236364827149045
"961","VN1R1","57191",-0.172701913788357
"963","VMO1","284013",0.157325647587811
"968","VMAC","400673",-0.0827111410203505
"969","VLDLR","7436",-0.204832586349491
"970","VKORC1L1","154807",-0.0213981886459273
"971","VKORC1","79001",0.248597175687584
"972","VIT","5212",-0.258504455547403
"974","VIPR2","7434",-0.101604957624521
"975","VIPR1","7433",0.168262498060759
"976","VIP","7432",-0.0941344992160797
"977","VIM","7431",0.126636962813137
"978","VILL","50853",0.468169056145854
"980","VIL1","7429",0.20646211801349
"981","VHLL","391104",-0.259905735955144
"982","VHL","7428",0.312312454241486
"983","VGLL4","9686",0.337126802700884
"984","VGLL3","389136",-0.235296864169965
"985","VGLL2","245806",-0.058020144702857
"986","VGLL1","51442",-0.0206612872961093
"987","VGF","7425",0.198614083965555
"989","VEZT","55591",-0.223032475366952
"990","VEPH1","79674",0.0985595420004085
"991","VENTXP7","391518",-0.559297060751746
"992","VENTX","27287",-0.173414701518246
"993","VEGFC","7424",0.0983169413655692
"994","VEGFB","7423",0.112827273757863
"995","VEGFA","7422",-0.130350156002854
"997","VDR","7421",-0.12098633073408
"999","VDAC3","7419",0.466183687333091
"1000","VDAC2","7417",-0.292475156925935
"1001","VDAC1","7416",0.25662179175377
"1002","VCY1B","353513",-0.311965502380344
"1003","VCY","9084",-0.0581284799493956
"1004","VCX3A","51481",0.397041644048204
"1005","VCX2","51480",-0.235471107052689
"1007","VCX","26609",0.164348970267035
"1008","VCPIP1","80124",0.0680119366147499
"1009","VCP","7415",0.0392040410614731
"1010","VCL","7414",0.015549010340719
"1011","VCAM1","7412",0.153554881931443
"1012","VBP1","7411",0.251182263227227
"1013","VAX2","25806",-0.239225724729695
"1014","VAX1","11023",-0.164804637922467
"1015","VAV3","10451",0.0375190629293962
"1016","VAV2","7410",-0.0390991345679312
"1017","VAV1","7409",-0.0361449105408715
"1018","VAT1","10493",-0.0559784053827771
"1019","VASP","7408",-0.387878421934344
"1020","VASH1","22846",-0.0235411084616028
"1023","VAPB","9217",0.11324165672001
"1024","VAPA","9218",-0.277174848694359
"1025","VANGL2","57216",0.0653395524329657
"1026","VANGL1","81839",0.179126868057196
"1027","VAMP8","8673",0.382783551607953
"1028","VAMP5","10791",0.330986601508199
"1029","VAMP4","8674",0.0680570352724798
"1030","VAMP3","9341",-0.0202517799177628
"1031","VAMP2","6844",-0.109785022962895
"1032","VAMP1","6843",0.419605116892197
"1033","VAC14","55697",0.0245421279937028
"1034","UXT","8409",0.215817916202336
"1035","UXS1","80146",-0.168574520294837
"1036","UVRAG","7405",0.175619739058201
"1037","UTY","7404",-0.381834456583324
"1039","UTS2R","2837",-0.325226449066284
"1041","UTS2","10911",-0.00458055975266661
"1042","UTRN","7402",-0.201998638820085
"1043","UTP20","27340",-0.0674650779717606
"1044","UTP15","84135",-0.0215554438158105
"1045","UTP14C","9724",0.402897543458134
"1046","UTP14A","10813",0.166241400478149
"1048","UTF1","8433",0.0782201036932432
"1049","UST","10090",0.346990378967169
"1050","USPL1","10208",-0.0692969370151164
"1051","USP9Y","8287",-0.345738369718144
"1052","USP9X","8239",0.0150014500820254
"1053","USP8","9101",-0.326010408317961
"1054","USP7","7874",-0.208213020287853
"1055","USP6NL","9712",0.0495710602657822
"1056","USP6","9098",-0.225995499563694
"1057","USP54","159195",0.0870860712194791
"1058","USP53","54532",0.335587578965781
"1060","USP51","158880",-0.0171831659046546
"1061","USP50","373509",0.0311218088596821
"1062","USP5","8078",0.0612674065055007
"1063","USP49","25862",-0.31909521807338
"1064","USP48","84196",-0.0615558316381685
"1065","USP47","55031",0.222780840115665
"1066","USP46","64854",0.343152490415538
"1067","USP45","85015",0.390523016709329
"1068","USP44","84101",-0.178139341999082
"1069","USP43","124739",-0.131521748767449
"1070","USP42","84132",0.38124329100119
"1071","USP40","55230",0.0982354693188206
"1072","USP4","7375",-0.228385323281862
"1073","USP39","10713",0.2543632130913
"1074","USP38","84640",-0.169541949340541
"1075","USP37","57695",0.59756900530539
"1076","USP34","9736",0.221673750392387
"1077","USP33","23032",-0.330123369171567
"1078","USP32","84669",-0.00926301484907339
"1079","USP31","57478",-0.140615786657077
"1080","USP30","84749",0.469460941502852
"1081","USP3","9960",0.544662624699927
"1082","USP29","57663",-0.122925505038467
"1083","USP28","57646",-0.141498932156508
"1084","USP26","83844",0.15311779848341
"1085","USP25","29761",-0.169126379349678
"1086","USP21","27005",0.158890937963102
"1087","USP20","10868",-0.249472113033919
"1088","USP2","9099",0.00717123287500469
"1089","USP19","10869",0.127171601124547
"1090","USP16","10600",0.273103849267841
"1091","USP15","9958",-0.188724928353746
"1092","USP14","9097",0.0825689268212457
"1093","USP13","8975",0.119797132572581
"1094","USP12","219333",-0.121919893869522
"1095","USP11","8237",0.173103546135157
"1096","USP10","9100",-0.300892613999016
"1097","USP1","7398",-0.149995947774539
"1099","USHBP1","83878",-0.201814179696413
"1101","USH2A","7399",0.123140203495786
"1102","USH1G","124590",-0.66468563641589
"1103","USH1C","10083",-0.408946781987607
"1104","USF2","7392",0.108492980879766
"1105","USF1","7391",0.140450853172306
"1107","UROS","7390",0.0998229932978755
"1108","UROD","7389",0.036150193874674
"1109","UROC1","131669",-0.261641710309488
"1112","UQCRH","7388",0.15122656484979
"1113","UQCRFS1","7386",0.408734082101181
"1114","UQCRC2","7385",-0.256749329442044
"1115","UQCRC1","7384",0.304264498789954
"1116","UQCRB","7381",-0.202869721453989
"1118","UPRT","139596",0.502463475348789
"1119","UPP2","151531",-0.04477660467214
"1120","UPP1","7378",0.332238624911652
"1121","UPK3B","105375355",-0.146450591014002
"1122","UPK3A","7380",0.0155152452007765
"1123","UPK2","7379",-0.372258199431481
"1124","UPK1B","7348",-0.0859358920579785
"1125","UPK1A","11045",0.318949725132658
"1126","UPF3B","65109",0.341631905171868
"1127","UPF3A","65110",0.262443072943841
"1128","UPF2","26019",-0.0741887564005111
"1129","UPB1","51733",0.487992730402509
"1151","UNKL","64718",-0.451097969251919
"1152","UNK","85451",0.374824514241083
"1154","UNG","7374",0.280495100559835
"1156","UNC93B1","81622",-0.0351841701686604
"1157","UNC93A","54346",-0.05057664960073
"1160","UNC5D","137970",-0.0653027169250239
"1161","UNC5CL","222643",-0.272821884935302
"1162","UNC5C","8633",-0.0677054006124335
"1163","UNC5B","219699",-0.261882895586359
"1164","UNC5A","90249",-0.181599508039083
"1165","UNC50","25972",0.446169503850808
"1166","UNC45B","146862",-0.122385887170706
"1167","UNC45A","55898",0.159365106182122
"1168","UNC13D","201294",-0.0938355636541959
"1169","UNC13C","440279",-0.0195806875529073
"1170","UNC13B","10497",-0.0870896717359551
"1171","UNC13A","23025",-0.210683213282274
"1172","UNC119","9094",-0.122213205120466
"1173","UMPS","7372",0.101229426168416
"1174","UMODL1","89766",-0.0972466825620822
"1175","UMOD","7369",0.0231364023467258
"1176","ULK3","25989",0.426875144045153
"1177","ULK2","9706",-0.0623180627672323
"1178","ULK1","8408",-0.101413308543761
"1179","ULBP3","79465",-0.100239695613882
"1180","ULBP1","80329",0.238475096274337
"1182","UHRF2","115426",-0.110193590849777
"1183","UHRF1","29128",-0.100110702276173
"1184","UHMK1","127933",0.0342114282890165
"1185","UGT8","7368",-0.0853615313598538
"1186","UGT3A2","167127",0.0145056098106225
"1187","UGT3A1","133688",-0.111584074580182
"1188","UGT2B7","7364",0.0238722030601124
"1189","UGT2B4","7363",-0.0509129667716643
"1190","UGT2B28","54490",-0.278228429519275
"1191","UGT2B17","7367",-0.0878758625804651
"1192","UGT2B15","7366",0.00024720626122777
"1193","UGT2B11","10720",-0.0332787659446701
"1194","UGT2B10","7365",0.241147174856151
"1195","UGT2A3","79799",0.133485517396783
"1196","UGT2A1","10941",0.121920548086845
"1197","UGT1A9","54600",-0.0741515418983211
"1198","UGT1A8","54576",-0.109019616022217
"1199","UGT1A7","54577",-0.0664199819895263
"1200","UGT1A6","54578",-0.128614881890895
"1201","UGT1A5","54579",-0.00403955742108995
"1202","UGT1A4","54657",-0.172241891198694
"1203","UGT1A3","54659",-0.31196483155424
"1204","UGT1A10","54575",0.14600157066228
"1205","UGT1A1","54658",-0.094579071825594
"1206","UGP2","7360",0.271101706025853
"1207","UGDH","7358",-0.0960194285416232
"1210","UGCG","7357",0.211508134315495
"1211","UFM1","51569",-0.21448038515779
"1213","UFC1","51506",0.388809891768192
"1214","UEVLD","55293",-0.394837196220946
"1217","UCP3","7352",0.268541672672366
"1218","UCP2","7351",-0.0293204465945432
"1219","UCN3","114131",-0.262432417194333
"1220","UCN2","90226",-0.257994336631325
"1221","UCN","7349",0.388953040135008
"1222","UCKL1","54963",0.35010693134076
"1223","UCK2","7371",0.369617649933398
"1224","UCK1","83549",-0.0310145676590949
"1226","UCHL5","51377",0.326592123145781
"1227","UCHL3","7347",0.147663113449065
"1228","UCHL1","7345",-0.0729627966775641
"1236","UBTF","7343",0.411785678582735
"1237","UBTD1","80019",0.13694812840297
"1238","UBR2","23304",-0.0500286253597412
"1239","UBR1","197131",0.597035385175921
"1240","UBQLN4","56893",0.289310701759629
"1241","UBQLN3","50613",-0.0476270572861491
"1242","UBQLN2","29978",-0.245565496202423
"1243","UBQLN1","29979",0.0730611810212309
"1245","UBP1","7342",0.374933661689586
"1246","UBOX5","22888",0.0612531583555414
"1247","UBN1","29855",-0.0396452143884997
"1248","UBLCP1","134510",-0.276849132116832
"1249","UBL7","84993",-0.22824260084678
"1250","UBL5","59286",-0.20031917136845
"1251","UBL4B","164153",-0.0487299192298046
"1252","UBL4A","8266",0.195528523924099
"1253","UBL3","5412",0.316463183783955
"1254","UBIAD1","29914",0.0711423269193844
"1255","UBE4B","10277",-0.292973527328128
"1256","UBE4A","9354",-0.344823749813612
"1257","UBE3C","9690",0.23086716377984
"1258","UBE3B","89910",-0.270453041350592
"1259","UBE3A","7337",0.364747283968477
"1260","UBE2Z","65264",0.414145536598771
"1261","UBE2W","55284",-0.246000957982425
"1262","UBE2V2","7336",-0.0214002209235973
"1263","UBE2V1","7335",-0.137233635992524
"1264","UBE2U","148581",-0.0823259936986875
"1265","UBE2T","29089",0.27642693628917
"1266","UBE2S","27338",-0.196376605496549
"1267","UBE2R2","54926",-0.135480521629316
"1268","UBE2Q2","92912",-0.0495534081192185
"1269","UBE2Q1","55585",0.405362208507126
"1270","UBE2O","63893",-0.117050659627157
"1271","UBE2NL","389898",-0.203486195539912
"1272","UBE2N","7334",0.211901719951972
"1273","UBE2MP1","606551",0.0698946546640316
"1274","UBE2M","9040",-0.380435584711433
"1275","UBE2L6","9246",0.261820346645589
"1276","UBE2L3","7332",0.110405910198619
"1277","UBE2J2","118424",0.379203994472458
"1278","UBE2J1","51465",-0.00536568063682959
"1279","UBE2I","7329",0.226394253976246
"1280","UBE2H","7328",-0.457493457495103
"1281","UBE2G2","7327",0.383008213276087
"1282","UBE2G1","7326",0.136305491685594
"1283","UBE2F","140739",-0.449777808112288
"1284","UBE2E3","10477",-0.0449285911405417
"1285","UBE2E2","7325",0.357458100980316
"1286","UBE2E1","7324",-0.0558988281124659
"1287","UBE2D4","51619",0.252513477969414
"1288","UBE2D3","7323",-0.0762115566392447
"1289","UBE2D2","7322",-0.320021403898383
"1290","UBE2D1","7321",-0.28487889311655
"1291","UBE2C","11065",0.12484831602372
"1292","UBE2B","7320",-0.21820735245279
"1293","UBE2A","7319",0.509368553849885
"1299","UBD","10537",-0.0771937317856093
"1300","UBC","7316",0.118895785791909
"1301","UBB","7314",-0.168915268612173
"1302","UBASH3A","53347",-0.0638971727372963
"1303","UBAP2L","9898",0.0852169655758883
"1304","UBAP2","55833",0.0375512167324988
"1305","UBAP1","51271",-0.155900530055316
"1307","UBA52","7311",0.137471092782034
"1308","UBA2","10054",0.000564196358572568
"1309","UAP1L1","91373",0.240599250060553
"1310","UAP1","6675",-0.0773752595286324
"1311","UACA","55075",-0.172528623894483
"1312","U2AF2","11338",-0.160028447258307
"1313","U2AF1L4","199746",0.147525521020672
"1316","U2AF1","7307",-0.259111712922816
"1318","TYSND1","219743",0.303364020901399
"1319","TYRP1","7306",-0.218742243793112
"1320","TYROBP","7305",0.248482934781804
"1321","TYRO3P","7302",0.0839660559392461
"1322","TYRO3","7301",0.0236932067345724
"1323","TYR","7299",-0.2518970569365
"1324","TYMS","7298",0.127714982784279
"1325","TYK2","7297",0.101318278961382
"1326","TXNRD2","10587",0.105697585843653
"1327","TXNRD1","7296",-0.082266057474098
"1330","TXNL4B","54957",-0.127901170646641
"1331","TXNL4A","10907",0.202221350168475
"1333","TXNL1","9352",-0.324216596681369
"1334","TXNIP","10628",-0.378948680588589
"1335","TXNDC9","10190",-0.234311842230711
"1336","TXNDC8","255220",-0.375891621498107
"1338","TXNDC5","81567",0.235931952765384
"1343","TXNDC12","51060",0.0339086572524955
"1344","TXNDC11","51061",0.253796933299611
